RD|I|TT|577|1011|44201|1|1|008|087|20180702|11:00|71.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|12:00|73.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|13:00|76.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|14:00|77.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|15:00|78.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|16:00|78.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|17:00|74.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|18:00|71.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|19:00|68.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|20:00|63.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|21:00|59.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|22:00|58.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180702|23:00|58.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|00:00|58.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|01:00|63.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|02:00|61.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|03:00|58.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|04:00|56.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|05:00|56.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|06:00|58.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|07:00|56.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|08:00|57.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|09:00|59.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|10:00|58.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|11:00|64.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|12:00|66.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|13:00|66.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|14:00|70.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|15:00|74.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|16:00|66|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|17:00|61.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|18:00|61.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|19:00|58.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|20:00|55.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|21:00|54.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|22:00|54|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180703|23:00|55.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|00:00|57.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|01:00|58.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|02:00|57.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|03:00|55.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|04:00|57|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|05:00|59.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|06:00|59.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|07:00|57.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|08:00|58.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|09:00|57.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|10:00|57|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|11:00|57.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|12:00|66.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|13:00|66.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|14:00|64.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|15:00|65.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|16:00|64|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|17:00|62.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|18:00|62.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|19:00|60.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|20:00|58.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|21:00|57.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|22:00|57.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180704|23:00|61.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|00:00|69.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|01:00|73.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|02:00|75.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|03:00|69.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|04:00|70.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|05:00|66.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|06:00|66.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|07:00|62.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|08:00|60.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|09:00|60|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|10:00|61.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|11:00|62|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|12:00|60.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|13:00|61.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|14:00|63.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|15:00|62.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|16:00|61.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|17:00|62.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|18:00|64.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|19:00|63.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|20:00|63.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|21:00|65.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|22:00|64.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180705|23:00|62.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|00:00|62.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|01:00|63.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|02:00|63.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|03:00|67.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|04:00|65.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|05:00|62.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|06:00|62.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|07:00|60.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|08:00|58.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|09:00|57.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|10:00|57.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|11:00|56.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|12:00|55.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|13:00|55.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|14:00|57|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|15:00|55.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|16:00|55.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|17:00|58.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|18:00|59.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|19:00|57.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|20:00|57.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|21:00||AF||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|22:00||AF||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180706|23:00||AF||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|00:00||AF||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|01:00||AF||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|02:00||AF||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|03:00||AF||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|04:00||AF||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|05:00|58.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|06:00|57.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|07:00|57.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|08:00|57|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|09:00|54|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|10:00|54.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|11:00|56.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|12:00|54.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|13:00|59.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|14:00|61.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|15:00|61.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|16:00|65.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|17:00|66.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|18:00|61.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|19:00|59.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|20:00|57.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|21:00|56.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|22:00|54.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180707|23:00|51.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|00:00|50|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|01:00|53.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|02:00|57.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|03:00|58.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|04:00|59|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|05:00|59.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|06:00|58.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|07:00|57.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|08:00|56.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|09:00|56.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|10:00|55.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|11:00|53.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|12:00|73.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|13:00|81.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|14:00|77.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|15:00|72.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|16:00|60.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|17:00|65.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|18:00|65.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|19:00|56.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|20:00|46.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|21:00|43|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|22:00|42.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180708|23:00|46.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|00:00|48.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|01:00|47.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|02:00|48.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|03:00|45|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|04:00|30.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|05:00|28.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|06:00|27.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|07:00|31.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|08:00|35.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|09:00|42.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|10:00|53|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|11:00|54.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|12:00|47.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|13:00|51.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|14:00|53.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|15:00|66.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|16:00|69.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|17:00|66.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|18:00|65.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|19:00|62.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|20:00|56.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|21:00|54.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|22:00|59.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180709|23:00|54.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|00:00|48.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|01:00|38.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|02:00|48.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|03:00|47.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|04:00|41.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|05:00|36|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|06:00|33.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|07:00|38.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|08:00|37.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|09:00|35.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|10:00|33.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|11:00|34.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|12:00|34.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|13:00|34|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|14:00|42.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|15:00|44.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|16:00|48.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|17:00|53.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|18:00|53.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|19:00|48|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|20:00|43.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|21:00|41.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|22:00|41.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180710|23:00|41.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|00:00|40.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|01:00|39.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|02:00|40|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|03:00|37.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|04:00|38.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|05:00|39.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|06:00|43.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|07:00|44.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|08:00|45.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|09:00|47.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|10:00|49.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|11:00|49|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|12:00|48.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|13:00|48.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|14:00|52.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|15:00|52|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|16:00|50.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|17:00|45.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|18:00|46.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|19:00|40|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|20:00|38.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|21:00|37.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|22:00|42.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180711|23:00|48.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|00:00|46.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|01:00|41.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|02:00|48.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|03:00|49.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|04:00|41.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|05:00|37.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|06:00|38|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|07:00|37.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|08:00|42.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|09:00|45|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|10:00|49.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|11:00|54.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|12:00|57.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|13:00|57.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|14:00|56.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|15:00|57.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|16:00|51.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|17:00|48.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|18:00|46.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|19:00|43.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|20:00|39.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|21:00|39|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|22:00|40.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180712|23:00|35.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|00:00|31.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|01:00|30.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|02:00|31|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|03:00|31.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|04:00|30.8|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|05:00|32.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|06:00|38.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|07:00|39|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|08:00|41.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|09:00|43.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|10:00|46.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|11:00|47.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|12:00|48|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|13:00|50.2|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|14:00|54.3|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|15:00|56.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|16:00|46.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|17:00|42.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|18:00|42.4|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|19:00|38.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|20:00|37.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|21:00|37.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|22:00|38.1|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180713|23:00|36.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180714|00:00|35.7|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180714|01:00|35.5|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180714|02:00|34.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180714|03:00|34.6|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180714|04:00|40|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180714|05:00|41.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180714|06:00|45.9|||||||||||||||
RD|I|TT|577|1011|44201|1|1|008|087|20180714|07:00|46.3|||||||||||||||
